SERIAL NUMBER,ID,RESULT,RESPONSE TIME,STATUS CODE,"ERROR CODE","ERROR MESSAGE",ENVIRONMENT,VERSION
461,2642456,FALSE,1664,200,"0002
0002
0002
0010
0010
0008
0350
","The IdPerson field is mandatory.
The EffectiveDate field is mandatory.
The employee -1 does not exist.
The field SalaryStartDate is mandatory.
The field SalaryEndDate is mandatory.
The IdCurrency with the identifier 15 cannot be found.
The number of payrolls must be between 12 and 15 (included).
",arc,v1
462,30730,PASS,5001,200,"","",arc,v1
463,33793,PASS,4926,200,"","",arc,v1
464,102891,PASS,1097,200,"","",arc,v1
465,59260,PASS,1056,200,"","",arc,v1
466,60393,PASS,1111,200,"","",arc,v1
467,112142,PASS,1002,200,"","",arc,v1
468,112174,PASS,1032,200,"","",arc,v1
469,112396,PASS,1091,200,"","",arc,v1
470,176447,PASS,984,200,"","",arc,v1
471,129877,PASS,1051,200,"","",arc,v1
472,174711,PASS,908,200,"","",arc,v1
473,179106,PASS,994,200,"","",arc,v1
474,135231,PASS,1040,200,"","",arc,v1
475,189384,PASS,968,200,"","",arc,v1
476,191829,PASS,999,200,"","",arc,v1
477,210490,PASS,952,200,"","",arc,v1
478,233334,PASS,973,200,"","",arc,v1
479,236829,PASS,1029,200,"","",arc,v1
480,257356,PASS,936,200,"","",arc,v1
481,2642456,FALSE,1554,200,"0002
0002
0002
0010
0010
0008
0350
","The IdPerson field is mandatory.
The EffectiveDate field is mandatory.
The employee -1 does not exist.
The field SalaryStartDate is mandatory.
The field SalaryEndDate is mandatory.
The IdCurrency with the identifier 15 cannot be found.
The number of payrolls must be between 12 and 15 (included).
",arc,v1
482,30730,PASS,5097,200,"","",arc,v1
483,33793,PASS,5019,200,"","",arc,v1
484,102891,PASS,1085,200,"","",arc,v1
485,59260,PASS,1139,200,"","",arc,v1
486,60393,PASS,1105,200,"","",arc,v1
487,112142,PASS,1014,200,"","",arc,v1
488,112174,PASS,1031,200,"","",arc,v1
489,112396,PASS,1108,200,"","",arc,v1
490,176447,PASS,1048,200,"","",arc,v1
491,129877,PASS,1054,200,"","",arc,v1
492,174711,PASS,977,200,"","",arc,v1
493,179106,PASS,974,200,"","",arc,v1
494,135231,PASS,1485,200,"","",arc,v1
495,189384,PASS,994,200,"","",arc,v1
496,191829,PASS,1005,200,"","",arc,v1
497,210490,PASS,1505,200,"","",arc,v1
498,233334,PASS,1008,200,"","",arc,v1
499,236829,PASS,1411,200,"","",arc,v1
500,257356,PASS,902,200,"","",arc,v1
501,2642456,FALSE,1563,200,"0002
0002
0002
0010
0010
0008
0350
","The IdPerson field is mandatory.
The EffectiveDate field is mandatory.
The employee -1 does not exist.
The field SalaryStartDate is mandatory.
The field SalaryEndDate is mandatory.
The IdCurrency with the identifier 15 cannot be found.
The number of payrolls must be between 12 and 15 (included).
",arc,v1
502,30730,PASS,5382,200,"","",arc,v1
503,33793,PASS,5210,200,"","",arc,v1
504,102891,PASS,1072,200,"","",arc,v1
505,59260,PASS,1049,200,"","",arc,v1
506,60393,PASS,1083,200,"","",arc,v1
507,112142,PASS,993,200,"","",arc,v1
508,112174,PASS,966,200,"","",arc,v1
509,112396,PASS,1079,200,"","",arc,v1
510,176447,PASS,1008,200,"","",arc,v1
511,129877,PASS,1033,200,"","",arc,v1
512,174711,PASS,950,200,"","",arc,v1
513,179106,PASS,1685,200,"","",arc,v1
514,135231,PASS,1196,200,"","",arc,v1
515,189384,PASS,1114,200,"","",arc,v1
516,191829,PASS,976,200,"","",arc,v1
517,210490,PASS,1011,200,"","",arc,v1
518,233334,PASS,962,200,"","",arc,v1
519,236829,PASS,1034,200,"","",arc,v1
520,257356,PASS,1077,200,"","",arc,v1
521,2642456,FALSE,1583,200,"0002
0002
0002
0010
0010
0008
0350
","The IdPerson field is mandatory.
The EffectiveDate field is mandatory.
The employee -1 does not exist.
The field SalaryStartDate is mandatory.
The field SalaryEndDate is mandatory.
The IdCurrency with the identifier 15 cannot be found.
The number of payrolls must be between 12 and 15 (included).
",arc,v1
522,30730,PASS,5281,200,"","",arc,v1
523,33793,PASS,5156,200,"","",arc,v1
524,102891,PASS,1442,200,"","",arc,v1
525,59260,PASS,1329,200,"","",arc,v1
526,60393,PASS,1400,200,"","",arc,v1
527,112142,PASS,1352,200,"","",arc,v1
528,112174,PASS,1380,200,"","",arc,v1
529,112396,PASS,1235,200,"","",arc,v1
530,176447,PASS,995,200,"","",arc,v1
531,129877,PASS,1034,200,"","",arc,v1
532,174711,PASS,926,200,"","",arc,v1
533,179106,PASS,957,200,"","",arc,v1
534,135231,PASS,1044,200,"","",arc,v1
535,189384,PASS,980,200,"","",arc,v1
536,191829,PASS,1081,200,"","",arc,v1
537,210490,PASS,1067,200,"","",arc,v1
538,233334,PASS,930,200,"","",arc,v1
539,236829,PASS,915,200,"","",arc,v1
540,257356,PASS,950,200,"","",arc,v1
541,2642456,FALSE,1722,200,"0002
0002
0002
0010
0010
0008
0350
","The IdPerson field is mandatory.
The EffectiveDate field is mandatory.
The employee -1 does not exist.
The field SalaryStartDate is mandatory.
The field SalaryEndDate is mandatory.
The IdCurrency with the identifier 15 cannot be found.
The number of payrolls must be between 12 and 15 (included).
",arc,v1
542,30730,PASS,5959,200,"","",arc,v1
543,33793,PASS,5399,200,"","",arc,v1
544,102891,PASS,1097,200,"","",arc,v1
545,59260,PASS,1033,200,"","",arc,v1
546,60393,PASS,1079,200,"","",arc,v1
547,112142,PASS,992,200,"","",arc,v1
548,112174,PASS,975,200,"","",arc,v1
549,112396,PASS,1098,200,"","",arc,v1
550,176447,PASS,954,200,"","",arc,v1
551,129877,PASS,1011,200,"","",arc,v1
552,174711,PASS,918,200,"","",arc,v1
553,179106,PASS,1063,200,"","",arc,v1
554,135231,PASS,1053,200,"","",arc,v1
555,189384,PASS,960,200,"","",arc,v1
556,191829,PASS,994,200,"","",arc,v1
557,210490,PASS,1042,200,"","",arc,v1
558,233334,PASS,956,200,"","",arc,v1
559,236829,PASS,952,200,"","",arc,v1
560,257356,PASS,937,200,"","",arc,v1
561,2642456,FALSE,1722,200,"0002
0002
0002
0010
0010
0008
0350
","The IdPerson field is mandatory.
The EffectiveDate field is mandatory.
The employee -1 does not exist.
The field SalaryStartDate is mandatory.
The field SalaryEndDate is mandatory.
The IdCurrency with the identifier 15 cannot be found.
The number of payrolls must be between 12 and 15 (included).
",arc,v1
562,30730,PASS,5511,200,"","",arc,v1
563,33793,PASS,5532,200,"","",arc,v1
564,102891,PASS,1741,200,"","",arc,v1
565,59260,PASS,1359,200,"","",arc,v1
566,60393,PASS,1176,200,"","",arc,v1
567,112142,PASS,1217,200,"","",arc,v1
568,112174,PASS,1014,200,"","",arc,v1
569,112396,PASS,1083,200,"","",arc,v1
570,176447,PASS,996,200,"","",arc,v1
571,129877,PASS,1050,200,"","",arc,v1
572,174711,PASS,1332,200,"","",arc,v1
573,179106,PASS,1025,200,"","",arc,v1
574,135231,PASS,1205,200,"","",arc,v1
575,189384,PASS,1009,200,"","",arc,v1
576,191829,PASS,1065,200,"","",arc,v1
577,210490,PASS,990,200,"","",arc,v1
578,233334,PASS,943,200,"","",arc,v1
579,236829,PASS,947,200,"","",arc,v1
580,257356,PASS,964,200,"","",arc,v1
581,2642456,FALSE,1683,200,"0002
0002
0002
0010
0010
0008
0350
","The IdPerson field is mandatory.
The EffectiveDate field is mandatory.
The employee -1 does not exist.
The field SalaryStartDate is mandatory.
The field SalaryEndDate is mandatory.
The IdCurrency with the identifier 15 cannot be found.
The number of payrolls must be between 12 and 15 (included).
",arc,v1
582,30730,PASS,5763,200,"","",arc,v1
583,33793,PASS,5592,200,"","",arc,v1
584,102891,PASS,1168,200,"","",arc,v1
585,59260,PASS,1047,200,"","",arc,v1
586,60393,PASS,1129,200,"","",arc,v1
587,112142,PASS,1052,200,"","",arc,v1
588,112174,PASS,1041,200,"","",arc,v1
589,112396,PASS,1081,200,"","",arc,v1
590,176447,PASS,1097,200,"","",arc,v1
591,129877,PASS,1084,200,"","",arc,v1
592,174711,PASS,949,200,"","",arc,v1
593,179106,PASS,1031,200,"","",arc,v1
594,135231,PASS,1102,200,"","",arc,v1
595,189384,PASS,1023,200,"","",arc,v1
596,191829,PASS,1008,200,"","",arc,v1
597,210490,PASS,1003,200,"","",arc,v1
598,233334,PASS,949,200,"","",arc,v1
599,236829,PASS,939,200,"","",arc,v1
600,257356,PASS,999,200,"","",arc,v1
601,2642456,FALSE,1710,200,"0002
0002
0002
0010
0010
0008
0350
","The IdPerson field is mandatory.
The EffectiveDate field is mandatory.
The employee -1 does not exist.
The field SalaryStartDate is mandatory.
The field SalaryEndDate is mandatory.
The IdCurrency with the identifier 15 cannot be found.
The number of payrolls must be between 12 and 15 (included).
",arc,v1
602,30730,PASS,5718,200,"","",arc,v1
603,33793,PASS,5787,200,"","",arc,v1
604,102891,PASS,1076,200,"","",arc,v1
605,59260,PASS,1059,200,"","",arc,v1
606,60393,PASS,1102,200,"","",arc,v1
607,112142,PASS,1533,200,"","",arc,v1
608,112174,PASS,1071,200,"","",arc,v1
609,112396,PASS,1041,200,"","",arc,v1
610,176447,PASS,1001,200,"","",arc,v1
611,129877,PASS,1056,200,"","",arc,v1
612,174711,PASS,983,200,"","",arc,v1
613,179106,PASS,1047,200,"","",arc,v1
614,135231,PASS,1071,200,"","",arc,v1
615,189384,PASS,932,200,"","",arc,v1
616,191829,PASS,1010,200,"","",arc,v1
617,210490,PASS,998,200,"","",arc,v1
618,233334,PASS,933,200,"","",arc,v1
619,236829,PASS,890,200,"","",arc,v1
620,257356,PASS,973,200,"","",arc,v1
621,2642456,FALSE,1748,200,"0002
0002
0002
0010
0010
0008
0350
","The IdPerson field is mandatory.
The EffectiveDate field is mandatory.
The employee -1 does not exist.
The field SalaryStartDate is mandatory.
The field SalaryEndDate is mandatory.
The IdCurrency with the identifier 15 cannot be found.
The number of payrolls must be between 12 and 15 (included).
",arc,v1
622,30730,PASS,5975,200,"","",arc,v1
623,33793,PASS,7186,200,"","",arc,v1
624,102891,PASS,1355,200,"","",arc,v1
625,59260,PASS,1296,200,"","",arc,v1
626,60393,PASS,1365,200,"","",arc,v1
627,112142,PASS,1238,200,"","",arc,v1
628,112174,PASS,1295,200,"","",arc,v1
629,112396,PASS,1329,200,"","",arc,v1
630,176447,PASS,1207,200,"","",arc,v1
631,129877,PASS,1301,200,"","",arc,v1
632,174711,PASS,1227,200,"","",arc,v1
633,179106,PASS,1235,200,"","",arc,v1
634,135231,PASS,1615,200,"","",arc,v1
635,189384,PASS,1232,200,"","",arc,v1
636,191829,PASS,1303,200,"","",arc,v1
637,210490,PASS,1247,200,"","",arc,v1
638,233334,PASS,1208,200,"","",arc,v1
639,236829,PASS,1207,200,"","",arc,v1
640,257356,PASS,1306,200,"","",arc,v1
641,2642456,FALSE,2240,200,"0002
0002
0002
0010
0010
0008
0350
","The IdPerson field is mandatory.
The EffectiveDate field is mandatory.
The employee -1 does not exist.
The field SalaryStartDate is mandatory.
The field SalaryEndDate is mandatory.
The IdCurrency with the identifier 15 cannot be found.
The number of payrolls must be between 12 and 15 (included).
",arc,v1
642,30730,PASS,6778,200,"","",arc,v1
643,33793,PASS,5819,200,"","",arc,v1
644,102891,PASS,1535,200,"","",arc,v1
645,59260,PASS,1354,200,"","",arc,v1
646,60393,PASS,1151,200,"","",arc,v1
647,112142,PASS,1064,200,"","",arc,v1
648,112174,PASS,1029,200,"","",arc,v1
649,112396,PASS,1109,200,"","",arc,v1
650,176447,PASS,1070,200,"","",arc,v1
651,129877,PASS,1043,200,"","",arc,v1
652,174711,PASS,1001,200,"","",arc,v1
653,179106,PASS,1015,200,"","",arc,v1
654,135231,PASS,1045,200,"","",arc,v1
655,189384,PASS,981,200,"","",arc,v1
656,191829,PASS,959,200,"","",arc,v1
657,210490,PASS,1092,200,"","",arc,v1
658,233334,PASS,936,200,"","",arc,v1
659,236829,PASS,941,200,"","",arc,v1
660,257356,PASS,938,200,"","",arc,v1
661,2642456,FALSE,989,200,"0002
0002
0002
0010
0010
0008
0350
","The IdPerson field is mandatory.
The EffectiveDate field is mandatory.
The employee -1 does not exist.
The field SalaryStartDate is mandatory.
The field SalaryEndDate is mandatory.
The IdCurrency with the identifier 15 cannot be found.
The number of payrolls must be between 12 and 15 (included).
",arc,v1
662,30730,PASS,2479,200,"","",arc,v1
663,33793,PASS,2355,200,"","",arc,v1
664,102891,PASS,1108,200,"","",arc,v1
665,59260,PASS,1039,200,"","",arc,v1
666,60393,PASS,1148,200,"","",arc,v1
667,112142,PASS,982,200,"","",arc,v1
668,112174,PASS,1030,200,"","",arc,v1
669,112396,PASS,1197,200,"","",arc,v1
670,176447,PASS,991,200,"","",arc,v1
671,129877,PASS,1011,200,"","",arc,v1
672,174711,PASS,921,200,"","",arc,v1
673,179106,PASS,1000,200,"","",arc,v1
674,135231,PASS,1062,200,"","",arc,v1
675,189384,PASS,971,200,"","",arc,v1
676,191829,PASS,972,200,"","",arc,v1
677,210490,PASS,972,200,"","",arc,v1
678,233334,PASS,914,200,"","",arc,v1
679,236829,PASS,960,200,"","",arc,v1
680,257356,PASS,924,200,"","",arc,v1
681,2642456,FALSE,1020,200,"0002
0002
0002
0010
0010
0008
0350
","The IdPerson field is mandatory.
The EffectiveDate field is mandatory.
The employee -1 does not exist.
The field SalaryStartDate is mandatory.
The field SalaryEndDate is mandatory.
The IdCurrency with the identifier 15 cannot be found.
The number of payrolls must be between 12 and 15 (included).
",arc,v1
682,30730,PASS,2539,200,"","",arc,v1
683,33793,PASS,2490,200,"","",arc,v1
684,102891,PASS,1115,200,"","",arc,v1
685,59260,PASS,1206,200,"","",arc,v1
686,60393,PASS,1191,200,"","",arc,v1
687,112142,PASS,1053,200,"","",arc,v1
688,112174,PASS,1129,200,"","",arc,v1
689,112396,PASS,1038,200,"","",arc,v1
690,176447,PASS,1356,200,"","",arc,v1
691,129877,PASS,1045,200,"","",arc,v1
692,174711,PASS,944,200,"","",arc,v1
693,179106,PASS,1031,200,"","",arc,v1
694,135231,PASS,1076,200,"","",arc,v1
695,189384,PASS,1054,200,"","",arc,v1
696,191829,PASS,979,200,"","",arc,v1
697,210490,PASS,995,200,"","",arc,v1
698,233334,PASS,976,200,"","",arc,v1
699,236829,PASS,940,200,"","",arc,v1
700,257356,PASS,971,200,"","",arc,v1
701,2642456,FALSE,1028,200,"0002
0002
0002
0010
0010
0008
0350
","The IdPerson field is mandatory.
The EffectiveDate field is mandatory.
The employee -1 does not exist.
The field SalaryStartDate is mandatory.
The field SalaryEndDate is mandatory.
The IdCurrency with the identifier 15 cannot be found.
The number of payrolls must be between 12 and 15 (included).
",arc,v1
702,30730,PASS,2607,200,"","",arc,v1
703,33793,PASS,2410,200,"","",arc,v1
704,102891,PASS,1147,200,"","",arc,v1
705,59260,PASS,1091,200,"","",arc,v1
706,60393,PASS,1090,200,"","",arc,v1
707,112142,PASS,1046,200,"","",arc,v1
708,112174,PASS,1000,200,"","",arc,v1
709,112396,PASS,1065,200,"","",arc,v1
710,176447,PASS,981,200,"","",arc,v1
711,129877,PASS,1045,200,"","",arc,v1
712,174711,PASS,922,200,"","",arc,v1
713,179106,PASS,989,200,"","",arc,v1
714,135231,PASS,1062,200,"","",arc,v1
715,189384,PASS,1028,200,"","",arc,v1
716,191829,PASS,1009,200,"","",arc,v1
717,210490,PASS,970,200,"","",arc,v1
718,233334,PASS,949,200,"","",arc,v1
719,236829,PASS,938,200,"","",arc,v1
720,257356,PASS,965,200,"","",arc,v1
721,2642456,FALSE,996,200,"0002
0002
0002
0010
0010
0008
0350
","The IdPerson field is mandatory.
The EffectiveDate field is mandatory.
The employee -1 does not exist.
The field SalaryStartDate is mandatory.
The field SalaryEndDate is mandatory.
The IdCurrency with the identifier 15 cannot be found.
The number of payrolls must be between 12 and 15 (included).
",arc,v1
722,30730,PASS,2885,200,"","",arc,v1
723,33793,PASS,2378,200,"","",arc,v1
724,102891,PASS,1140,200,"","",arc,v1
725,59260,PASS,1073,200,"","",arc,v1
726,60393,PASS,1168,200,"","",arc,v1
727,112142,PASS,987,200,"","",arc,v1
728,112174,PASS,969,200,"","",arc,v1
729,112396,PASS,1063,200,"","",arc,v1
730,176447,PASS,1002,200,"","",arc,v1
731,129877,PASS,1062,200,"","",arc,v1
732,174711,PASS,975,200,"","",arc,v1
733,179106,PASS,1106,200,"","",arc,v1
734,135231,PASS,1161,200,"","",arc,v1
735,189384,PASS,1036,200,"","",arc,v1
736,191829,PASS,1073,200,"","",arc,v1
737,210490,PASS,1420,200,"","",arc,v1
738,233334,PASS,1083,200,"","",arc,v1
739,236829,PASS,1041,200,"","",arc,v1
740,257356,PASS,1152,200,"","",arc,v1
741,2642456,FALSE,1062,200,"0002
0002
0002
0010
0010
0008
0350
","The IdPerson field is mandatory.
The EffectiveDate field is mandatory.
The employee -1 does not exist.
The field SalaryStartDate is mandatory.
The field SalaryEndDate is mandatory.
The IdCurrency with the identifier 15 cannot be found.
The number of payrolls must be between 12 and 15 (included).
",arc,v1
742,30730,PASS,2589,200,"","",arc,v1
743,33793,PASS,2560,200,"","",arc,v1
744,102891,PASS,1477,200,"","",arc,v1
745,59260,PASS,1112,200,"","",arc,v1
746,60393,PASS,1160,200,"","",arc,v1
747,112142,PASS,1011,200,"","",arc,v1
748,112174,PASS,1058,200,"","",arc,v1
749,112396,PASS,1156,200,"","",arc,v1
750,176447,PASS,1032,200,"","",arc,v1
751,129877,PASS,1084,200,"","",arc,v1
752,174711,PASS,1020,200,"","",arc,v1
753,179106,PASS,981,200,"","",arc,v1
754,135231,PASS,1129,200,"","",arc,v1
755,189384,PASS,994,200,"","",arc,v1
756,191829,PASS,1050,200,"","",arc,v1
757,210490,PASS,1014,200,"","",arc,v1
758,233334,PASS,972,200,"","",arc,v1
759,236829,PASS,987,200,"","",arc,v1
760,257356,PASS,940,200,"","",arc,v1
761,2642456,FALSE,1027,200,"0002
0002
0002
0010
0010
0008
0350
","The IdPerson field is mandatory.
The EffectiveDate field is mandatory.
The employee -1 does not exist.
The field SalaryStartDate is mandatory.
The field SalaryEndDate is mandatory.
The IdCurrency with the identifier 15 cannot be found.
The number of payrolls must be between 12 and 15 (included).
",arc,v1
762,30730,PASS,2498,200,"","",arc,v1
763,33793,PASS,2445,200,"","",arc,v1
764,102891,PASS,1111,200,"","",arc,v1
765,59260,PASS,2162,200,"","",arc,v1
766,60393,PASS,1156,200,"","",arc,v1
767,112142,PASS,1055,200,"","",arc,v1
768,112174,PASS,1037,200,"","",arc,v1
769,112396,PASS,1097,200,"","",arc,v1
770,176447,PASS,994,200,"","",arc,v1
771,129877,PASS,1069,200,"","",arc,v1
772,174711,PASS,965,200,"","",arc,v1
773,179106,PASS,982,200,"","",arc,v1
774,135231,PASS,1079,200,"","",arc,v1
775,189384,PASS,1002,200,"","",arc,v1
776,191829,PASS,1039,200,"","",arc,v1
777,210490,PASS,1007,200,"","",arc,v1
778,233334,PASS,1010,200,"","",arc,v1
779,236829,PASS,951,200,"","",arc,v1
780,257356,PASS,936,200,"","",arc,v1
781,2642456,FALSE,1050,200,"0002
0002
0002
0010
0010
0008
0350
","The IdPerson field is mandatory.
The EffectiveDate field is mandatory.
The employee -1 does not exist.
The field SalaryStartDate is mandatory.
The field SalaryEndDate is mandatory.
The IdCurrency with the identifier 15 cannot be found.
The number of payrolls must be between 12 and 15 (included).
",arc,v1
782,30730,PASS,4259,200,"","",arc,v1
783,33793,PASS,2693,200,"","",arc,v1
784,102891,PASS,1363,200,"","",arc,v1
785,59260,PASS,1355,200,"","",arc,v1
786,60393,PASS,1221,200,"","",arc,v1
787,112142,PASS,1106,200,"","",arc,v1
788,112174,PASS,1010,200,"","",arc,v1
789,112396,PASS,1079,200,"","",arc,v1
790,176447,PASS,1003,200,"","",arc,v1
791,129877,PASS,1098,200,"","",arc,v1
792,174711,PASS,1034,200,"","",arc,v1
793,179106,PASS,1015,200,"","",arc,v1
794,135231,PASS,1062,200,"","",arc,v1
795,189384,PASS,986,200,"","",arc,v1
796,191829,PASS,1025,200,"","",arc,v1
797,210490,PASS,979,200,"","",arc,v1
798,233334,PASS,956,200,"","",arc,v1
799,236829,PASS,970,200,"","",arc,v1
800,257356,PASS,954,200,"","",arc,v1
801,2642456,FALSE,998,200,"0002
0002
0002
0010
0010
0008
0350
","The IdPerson field is mandatory.
The EffectiveDate field is mandatory.
The employee -1 does not exist.
The field SalaryStartDate is mandatory.
The field SalaryEndDate is mandatory.
The IdCurrency with the identifier 15 cannot be found.
The number of payrolls must be between 12 and 15 (included).
",arc,v1
802,30730,PASS,2509,200,"","",arc,v1
803,33793,PASS,2459,200,"","",arc,v1
804,102891,PASS,1103,200,"","",arc,v1
805,59260,PASS,1118,200,"","",arc,v1
806,60393,PASS,1130,200,"","",arc,v1
807,112142,PASS,1009,200,"","",arc,v1
808,112174,PASS,1012,200,"","",arc,v1
809,112396,PASS,1093,200,"","",arc,v1
810,176447,PASS,1004,200,"","",arc,v1
811,129877,PASS,1038,200,"","",arc,v1
812,174711,PASS,924,200,"","",arc,v1
813,179106,PASS,1022,200,"","",arc,v1
814,135231,PASS,1080,200,"","",arc,v1
815,189384,PASS,1015,200,"","",arc,v1
816,191829,PASS,1095,200,"","",arc,v1
817,210490,PASS,1017,200,"","",arc,v1
818,233334,PASS,926,200,"","",arc,v1
819,236829,PASS,995,200,"","",arc,v1
820,257356,PASS,993,200,"","",arc,v1
821,2642456,FALSE,1020,200,"0002
0002
0002
0010
0010
0008
0350
","The IdPerson field is mandatory.
The EffectiveDate field is mandatory.
The employee -1 does not exist.
The field SalaryStartDate is mandatory.
The field SalaryEndDate is mandatory.
The IdCurrency with the identifier 15 cannot be found.
The number of payrolls must be between 12 and 15 (included).
",arc,v1
822,30730,PASS,2450,200,"","",arc,v1
823,33793,PASS,2326,200,"","",arc,v1
824,102891,PASS,1355,200,"","",arc,v1
825,59260,PASS,1062,200,"","",arc,v1
826,60393,PASS,1640,200,"","",arc,v1
827,112142,PASS,1018,200,"","",arc,v1
828,112174,PASS,1078,200,"","",arc,v1
829,112396,PASS,1254,200,"","",arc,v1
830,176447,PASS,1569,200,"","",arc,v1
831,129877,PASS,1208,200,"","",arc,v1
832,174711,PASS,1110,200,"","",arc,v1
833,179106,PASS,1220,200,"","",arc,v1
834,135231,PASS,1309,200,"","",arc,v1
835,189384,PASS,1309,200,"","",arc,v1
836,191829,PASS,1549,200,"","",arc,v1
837,210490,PASS,1142,200,"","",arc,v1
838,233334,PASS,1117,200,"","",arc,v1
839,236829,PASS,1111,200,"","",arc,v1
840,257356,PASS,1022,200,"","",arc,v1
841,2642456,FALSE,1118,200,"0002
0002
0002
0010
0010
0008
0350
","The IdPerson field is mandatory.
The EffectiveDate field is mandatory.
The employee -1 does not exist.
The field SalaryStartDate is mandatory.
The field SalaryEndDate is mandatory.
The IdCurrency with the identifier 15 cannot be found.
The number of payrolls must be between 12 and 15 (included).
",arc,v1
842,30730,PASS,2468,200,"","",arc,v1
843,33793,PASS,2271,200,"","",arc,v1
844,102891,PASS,1154,200,"","",arc,v1
845,59260,PASS,1181,200,"","",arc,v1
846,60393,PASS,1190,200,"","",arc,v1
847,112142,PASS,1157,200,"","",arc,v1
848,112174,PASS,1126,200,"","",arc,v1
849,112396,PASS,1197,200,"","",arc,v1
850,176447,PASS,1115,200,"","",arc,v1
851,129877,PASS,1150,200,"","",arc,v1
852,174711,PASS,1048,200,"","",arc,v1
853,179106,PASS,1071,200,"","",arc,v1
854,135231,PASS,1137,200,"","",arc,v1
855,189384,PASS,1105,200,"","",arc,v1
856,191829,PASS,1103,200,"","",arc,v1
857,210490,PASS,1090,200,"","",arc,v1
858,233334,PASS,1105,200,"","",arc,v1
859,236829,PASS,1080,200,"","",arc,v1
860,257356,PASS,1069,200,"","",arc,v1
861,2642456,FALSE,1090,200,"0002
0002
0002
0010
0010
0008
0350
","The IdPerson field is mandatory.
The EffectiveDate field is mandatory.
The employee -1 does not exist.
The field SalaryStartDate is mandatory.
The field SalaryEndDate is mandatory.
The IdCurrency with the identifier 15 cannot be found.
The number of payrolls must be between 12 and 15 (included).
",arc,v1
862,30730,PASS,2399,200,"","",arc,v1
863,33793,PASS,2377,200,"","",arc,v1
864,102891,PASS,1261,200,"","",arc,v1
865,59260,PASS,1218,200,"","",arc,v1
866,60393,PASS,1208,200,"","",arc,v1
867,112142,PASS,1143,200,"","",arc,v1
868,112174,PASS,1162,200,"","",arc,v1
869,112396,PASS,1259,200,"","",arc,v1
870,176447,PASS,1089,200,"","",arc,v1
871,129877,PASS,1129,200,"","",arc,v1
872,174711,PASS,1126,200,"","",arc,v1
873,179106,PASS,1161,200,"","",arc,v1
874,135231,PASS,1181,200,"","",arc,v1
875,189384,PASS,1135,200,"","",arc,v1
876,191829,PASS,1326,200,"","",arc,v1
877,210490,PASS,1216,200,"","",arc,v1
878,233334,PASS,1080,200,"","",arc,v1
879,236829,PASS,1098,200,"","",arc,v1
880,257356,PASS,1073,200,"","",arc,v1
881,2642456,FALSE,1093,200,"0002
0002
0002
0010
0010
0008
0350
","The IdPerson field is mandatory.
The EffectiveDate field is mandatory.
The employee -1 does not exist.
The field SalaryStartDate is mandatory.
The field SalaryEndDate is mandatory.
The IdCurrency with the identifier 15 cannot be found.
The number of payrolls must be between 12 and 15 (included).
",arc,v1
882,30730,PASS,2598,200,"","",arc,v1
883,33793,PASS,2426,200,"","",arc,v1
884,102891,PASS,1290,200,"","",arc,v1
885,59260,PASS,1310,200,"","",arc,v1
886,60393,PASS,1273,200,"","",arc,v1
887,112142,PASS,1147,200,"","",arc,v1
888,112174,PASS,1127,200,"","",arc,v1
889,112396,PASS,1200,200,"","",arc,v1
890,176447,PASS,1122,200,"","",arc,v1
891,129877,PASS,1163,200,"","",arc,v1
892,174711,PASS,1054,200,"","",arc,v1
893,179106,PASS,1189,200,"","",arc,v1
894,135231,PASS,1168,200,"","",arc,v1
895,189384,PASS,1155,200,"","",arc,v1
896,191829,PASS,1108,200,"","",arc,v1
897,210490,PASS,1082,200,"","",arc,v1
898,233334,PASS,1048,200,"","",arc,v1
899,236829,PASS,1066,200,"","",arc,v1
900,257356,PASS,1028,200,"","",arc,v1
901,2642456,FALSE,1062,200,"0002
0002
0002
0010
0010
0008
0350
","The IdPerson field is mandatory.
The EffectiveDate field is mandatory.
The employee -1 does not exist.
The field SalaryStartDate is mandatory.
The field SalaryEndDate is mandatory.
The IdCurrency with the identifier 15 cannot be found.
The number of payrolls must be between 12 and 15 (included).
",arc,v1
902,30730,PASS,2485,200,"","",arc,v1
903,33793,PASS,2270,200,"","",arc,v1
904,102891,PASS,1230,200,"","",arc,v1
905,59260,PASS,1182,200,"","",arc,v1
906,60393,PASS,1311,200,"","",arc,v1
907,112142,PASS,1070,200,"","",arc,v1
908,112174,PASS,1091,200,"","",arc,v1
909,112396,PASS,1131,200,"","",arc,v1
910,176447,PASS,1078,200,"","",arc,v1
911,129877,PASS,1147,200,"","",arc,v1
912,174711,PASS,1049,200,"","",arc,v1
913,179106,PASS,1137,200,"","",arc,v1
914,135231,PASS,1153,200,"","",arc,v1
915,189384,PASS,1061,200,"","",arc,v1
916,191829,PASS,1083,200,"","",arc,v1
917,210490,PASS,1011,200,"","",arc,v1
918,233334,PASS,1052,200,"","",arc,v1
919,236829,PASS,1054,200,"","",arc,v1
920,257356,PASS,1020,200,"","",arc,v1
921,2642456,FALSE,1020,200,"0002
0002
0002
0010
0010
0008
0350
","The IdPerson field is mandatory.
The EffectiveDate field is mandatory.
The employee -1 does not exist.
The field SalaryStartDate is mandatory.
The field SalaryEndDate is mandatory.
The IdCurrency with the identifier 15 cannot be found.
The number of payrolls must be between 12 and 15 (included).
",arc,v1
